# this is a data file for CNF 2 cones simulation	

412 atoms	
2 atom types	

 -6.7705     6.7705 xlo xhi 
 -6.9414     6.9414 ylo yhi	
 -12.43375   12.43375 zlo zhi	

 Masses	
 
     1   12.0000
	 2	 12.0000
 Atoms

102	1	-3.2473	-3.3493	-2.6572
103	1	3.2473	-3.3493	-2.6572
104	1	3.2473	3.3493	-2.6572
105	1	-0.7079	4.4627	-2.2426
106	1	-4.3515	1.2171	-2.2426
107	1	-4.3515	-1.2171	-2.2426
108	1	0.7079	-4.4627	-2.2426
109	1	-0.7079	-4.4627	-2.2426
110	1	4.3515	1.2171	-2.2426
111	1	4.3515	-1.2171	-2.2426
112	1	0.7079	4.4627	-2.2426
113	1	-2.6501	3.2713	-1.3702
114	1	-2.6501	-3.2713	-1.3702
115	1	2.6501	-3.2713	-1.3702
116	1	2.6501	3.2713	-1.3702
117	1	-1.3961	3.8862	-1.1419
118	1	-1.3961	-3.8862	-1.1419
119	1	1.3961	-3.8862	-1.1419
120	1	1.3961	3.8862	-1.1419
121	1	-3.8607	1.2138	-0.9091
122	1	-3.8607	-1.2138	-0.9091
123	1	3.8607	-1.2138	-0.9091
124	1	3.8607	1.2138	-0.9091
125	1	-3.1106	2.3143	-0.4286
126	1	-3.1106	-2.3143	-0.4286
127	1	3.1106	-2.3143	-0.4286
128	1	3.1106	2.3143	-0.4286
129	1	-3.7893	0	-0.1803
130	1	3.7893	0	-0.1803
131	1	-0.7066	3.6313	0.074
132	1	-0.7066	-3.6313	0.074
133	1	0.7066	-3.6313	0.074
134	1	0.7066	3.6313	0.074
135	1	-2.5505	2.2719	0.8767
136	1	-2.5505	-2.2719	0.8767
137	1	2.5505	-2.2719	0.8767
138	1	2.5505	2.2719	0.8767
139	1	-1.3823	3.0138	1.1595
140	1	-3.3157	0	1.1595
141	1	-1.3823	-3.0138	1.1595
142	1	1.3823	-3.0138	1.1595
143	1	1.3823	3.0138	1.1595
144	1	3.3157	0	1.1595
145	1	-2.864	1.202	1.7524
146	1	-2.864	-1.202	1.7524
147	1	2.864	-1.202	1.7524
148	1	2.864	1.202	1.7524
149	1	-0.7041	2.7938	2.3883
150	1	0.7041	-2.7938	2.3883
151	1	-0.7041	-2.7938	2.3883
152	1	0.7041	2.7938	2.3883
153	1	-2.3531	1.1909	3.0783
154	1	-2.3531	-1.1909	3.0783
155	1	2.3531	1.1909	3.0783
156	1	2.3531	-1.1909	3.0783
157	1	-1.3533	2.1096	3.4484
158	1	-1.3533	-2.1096	3.4484
159	1	1.3533	-2.1096	3.4484
160	1	1.3533	2.1096	3.4484
161	1	-2.3683	0	3.8389
162	1	2.3683	0	3.8389
163	1	-0.698	1.9431	4.6978
164	1	-0.698	-1.9431	4.6978
165	1	0.698	-1.9431	4.6978
166	1	0.698	1.9431	4.6978
167	1	-1.8947	0	5.1787
168	1	1.8947	0	5.1787
169	1	-1.2753	1.136	5.7071
170	1	-1.2753	-1.136	5.7071
171	1	1.2753	1.136	5.7071
172	1	1.2753	-1.136	5.7071
173	2	3.9172	0	-12.43375
174	2	3.7255	1.2105	-10.30225
175	2	3.9172	0	-11.01275
176	2	3.7255	1.2105	-8.88125
177	2	3.9172	0	-8.17075
178	2	3.7255	1.2105	-6.03925
179	2	3.9172	0	-6.74975
180	2	3.7255	1.2105	-4.61825
181	2	3.9172	0	-3.90775
182	2	3.7255	1.2105	-1.77625
183	2	3.9172	0	-2.48675
184	2	3.7255	1.2105	-0.35525
185	2	3.9172	0	0.35525
186	2	3.7255	1.2105	2.48675
187	2	3.9172	0	1.77625
188	2	3.7255	1.2105	3.90775
189	2	3.9172	0	4.61825
190	2	3.7255	1.2105	6.74975
191	2	3.9172	0	6.03925
192	2	3.7255	1.2105	8.17075
193	2	3.9172	0	8.88125
194	2	3.7255	1.2105	11.01275
195	2	3.9172	0	10.30225
196	2	3.7255	1.2105	12.43375
197	2	3.1691	2.3025	-12.43375
198	2	2.3025	3.1691	-10.30225
199	2	3.1691	2.3025	-11.01275
200	2	2.3025	3.1691	-8.88125
201	2	3.1691	2.3025	-8.17075
202	2	2.3025	3.1691	-6.03925
203	2	3.1691	2.3025	-6.74975
204	2	2.3025	3.1691	-4.61825
205	2	3.1691	2.3025	-3.90775
206	2	2.3025	3.1691	-1.77625
207	2	3.1691	2.3025	-2.48675
208	2	2.3025	3.1691	-0.35525
209	2	3.1691	2.3025	0.35525
210	2	2.3025	3.1691	2.48675
211	2	3.1691	2.3025	1.77625
212	2	2.3025	3.1691	3.90775
213	2	3.1691	2.3025	4.61825
214	2	2.3025	3.1691	6.74975
215	2	3.1691	2.3025	6.03925
216	2	2.3025	3.1691	8.17075
217	2	3.1691	2.3025	8.88125
218	2	2.3025	3.1691	11.01275
219	2	3.1691	2.3025	10.30225
220	2	2.3025	3.1691	12.43375
221	2	1.2105	3.7255	-12.43375
222	2	0	3.9172	-10.30225
223	2	1.2105	3.7255	-11.01275
224	2	0	3.9172	-8.88125
225	2	1.2105	3.7255	-8.17075
226	2	0	3.9172	-6.03925
227	2	1.2105	3.7255	-6.74975
228	2	0	3.9172	-4.61825
229	2	1.2105	3.7255	-3.90775
230	2	0	3.9172	-1.77625
231	2	1.2105	3.7255	-2.48675
232	2	0	3.9172	-0.35525
233	2	1.2105	3.7255	0.35525
234	2	0	3.9172	2.48675
235	2	1.2105	3.7255	1.77625
236	2	0	3.9172	3.90775
237	2	1.2105	3.7255	4.61825
238	2	0	3.9172	6.74975
239	2	1.2105	3.7255	6.03925
240	2	0	3.9172	8.17075
241	2	1.2105	3.7255	8.88125
242	2	0	3.9172	11.01275
243	2	1.2105	3.7255	10.30225
244	2	0	3.9172	12.43375
245	2	-1.2105	3.7255	-12.43375
246	2	-2.3025	3.1691	-10.30225
247	2	-1.2105	3.7255	-11.01275
248	2	-2.3025	3.1691	-8.88125
249	2	-1.2105	3.7255	-8.17075
250	2	-2.3025	3.1691	-6.03925
251	2	-1.2105	3.7255	-6.74975
252	2	-2.3025	3.1691	-4.61825
253	2	-1.2105	3.7255	-3.90775
254	2	-2.3025	3.1691	-1.77625
255	2	-1.2105	3.7255	-2.48675
256	2	-2.3025	3.1691	-0.35525
257	2	-1.2105	3.7255	0.35525
258	2	-2.3025	3.1691	2.48675
259	2	-1.2105	3.7255	1.77625
260	2	-2.3025	3.1691	3.90775
261	2	-1.2105	3.7255	4.61825
262	2	-2.3025	3.1691	6.74975
263	2	-1.2105	3.7255	6.03925
264	2	-2.3025	3.1691	8.17075
265	2	-1.2105	3.7255	8.88125
266	2	-2.3025	3.1691	11.01275
267	2	-1.2105	3.7255	10.30225
268	2	-2.3025	3.1691	12.43375
269	2	-3.1691	2.3025	-12.43375
270	2	-3.7255	1.2105	-10.30225
271	2	-3.1691	2.3025	-11.01275
272	2	-3.7255	1.2105	-8.88125
273	2	-3.1691	2.3025	-8.17075
274	2	-3.7255	1.2105	-6.03925
275	2	-3.1691	2.3025	-6.74975
276	2	-3.7255	1.2105	-4.61825
277	2	-3.1691	2.3025	-3.90775
278	2	-3.7255	1.2105	-1.77625
279	2	-3.1691	2.3025	-2.48675
280	2	-3.7255	1.2105	-0.35525
281	2	-3.1691	2.3025	0.35525
282	2	-3.7255	1.2105	2.48675
283	2	-3.1691	2.3025	1.77625
284	2	-3.7255	1.2105	3.90775
285	2	-3.1691	2.3025	4.61825
286	2	-3.7255	1.2105	6.74975
287	2	-3.1691	2.3025	6.03925
288	2	-3.7255	1.2105	8.17075
289	2	-3.1691	2.3025	8.88125
290	2	-3.7255	1.2105	11.01275
291	2	-3.1691	2.3025	10.30225
292	2	-3.7255	1.2105	12.43375
293	2	-3.9172	0	-12.43375
294	2	-3.7255	-1.2105	-10.30225
295	2	-3.9172	0	-11.01275
296	2	-3.7255	-1.2105	-8.88125
297	2	-3.9172	0	-8.17075
298	2	-3.7255	-1.2105	-6.03925
299	2	-3.9172	0	-6.74975
300	2	-3.7255	-1.2105	-4.61825
301	2	-3.9172	0	-3.90775
302	2	-3.7255	-1.2105	-1.77625
303	2	-3.9172	0	-2.48675
304	2	-3.7255	-1.2105	-0.35525
305	2	-3.9172	0	0.35525
306	2	-3.7255	-1.2105	2.48675
307	2	-3.9172	0	1.77625
308	2	-3.7255	-1.2105	3.90775
309	2	-3.9172	0	4.61825
310	2	-3.7255	-1.2105	6.74975
311	2	-3.9172	0	6.03925
312	2	-3.7255	-1.2105	8.17075
313	2	-3.9172	0	8.88125
314	2	-3.7255	-1.2105	11.01275
315	2	-3.9172	0	10.30225
316	2	-3.7255	-1.2105	12.43375
317	2	-3.1691	-2.3025	-12.43375
318	2	-2.3025	-3.1691	-10.30225
319	2	-3.1691	-2.3025	-11.01275
320	2	-2.3025	-3.1691	-8.88125
321	2	-3.1691	-2.3025	-8.17075
322	2	-2.3025	-3.1691	-6.03925
323	2	-3.1691	-2.3025	-6.74975
324	2	-2.3025	-3.1691	-4.61825
325	2	-3.1691	-2.3025	-3.90775
326	2	-2.3025	-3.1691	-1.77625
327	2	-3.1691	-2.3025	-2.48675
328	2	-2.3025	-3.1691	-0.35525
329	2	-3.1691	-2.3025	0.35525
330	2	-2.3025	-3.1691	2.48675
331	2	-3.1691	-2.3025	1.77625
332	2	-2.3025	-3.1691	3.90775
333	2	-3.1691	-2.3025	4.61825
334	2	-2.3025	-3.1691	6.74975
335	2	-3.1691	-2.3025	6.03925
336	2	-2.3025	-3.1691	8.17075
337	2	-3.1691	-2.3025	8.88125
338	2	-2.3025	-3.1691	11.01275
339	2	-3.1691	-2.3025	10.30225
340	2	-2.3025	-3.1691	12.43375
341	2	-1.2105	-3.7255	-12.43375
342	2	0	-3.9172	-10.30225
343	2	-1.2105	-3.7255	-11.01275
344	2	0	-3.9172	-8.88125
345	2	-1.2105	-3.7255	-8.17075
346	2	0	-3.9172	-6.03925
347	2	-1.2105	-3.7255	-6.74975
348	2	0	-3.9172	-4.61825
349	2	-1.2105	-3.7255	-3.90775
350	2	0	-3.9172	-1.77625
351	2	-1.2105	-3.7255	-2.48675
352	2	0	-3.9172	-0.35525
353	2	-1.2105	-3.7255	0.35525
354	2	0	-3.9172	2.48675
355	2	-1.2105	-3.7255	1.77625
356	2	0	-3.9172	3.90775
357	2	-1.2105	-3.7255	4.61825
358	2	0	-3.9172	6.74975
359	2	-1.2105	-3.7255	6.03925
360	2	0	-3.9172	8.17075
361	2	-1.2105	-3.7255	8.88125
362	2	0	-3.9172	11.01275
363	2	-1.2105	-3.7255	10.30225
364	2	0	-3.9172	12.43375
365	2	1.2105	-3.7255	-12.43375
366	2	2.3025	-3.1691	-10.30225
367	2	1.2105	-3.7255	-11.01275
368	2	2.3025	-3.1691	-8.88125
369	2	1.2105	-3.7255	-8.17075
370	2	2.3025	-3.1691	-6.03925
371	2	1.2105	-3.7255	-6.74975
372	2	2.3025	-3.1691	-4.61825
373	2	1.2105	-3.7255	-3.90775
374	2	2.3025	-3.1691	-1.77625
375	2	1.2105	-3.7255	-2.48675
376	2	2.3025	-3.1691	-0.35525
377	2	1.2105	-3.7255	0.35525
378	2	2.3025	-3.1691	2.48675
379	2	1.2105	-3.7255	1.77625
380	2	2.3025	-3.1691	3.90775
381	2	1.2105	-3.7255	4.61825
382	2	2.3025	-3.1691	6.74975
383	2	1.2105	-3.7255	6.03925
384	2	2.3025	-3.1691	8.17075
385	2	1.2105	-3.7255	8.88125
386	2	2.3025	-3.1691	11.01275
387	2	1.2105	-3.7255	10.30225
388	2	2.3025	-3.1691	12.43375
389	2	3.1691	-2.3025	-12.43375
390	2	3.7255	-1.2105	-10.30225
391	2	3.1691	-2.3025	-11.01275
392	2	3.7255	-1.2105	-8.88125
393	2	3.1691	-2.3025	-8.17075
394	2	3.7255	-1.2105	-6.03925
395	2	3.1691	-2.3025	-6.74975
396	2	3.7255	-1.2105	-4.61825
397	2	3.1691	-2.3025	-3.90775
398	2	3.7255	-1.2105	-1.77625
399	2	3.1691	-2.3025	-2.48675
400	2	3.7255	-1.2105	-0.35525
401	2	3.1691	-2.3025	0.35525
402	2	3.7255	-1.2105	2.48675
403	2	3.1691	-2.3025	1.77625
404	2	3.7255	-1.2105	3.90775
405	2	3.1691	-2.3025	4.61825
406	2	3.7255	-1.2105	6.74975
407	2	3.1691	-2.3025	6.03925
408	2	3.7255	-1.2105	8.17075
409	2	3.1691	-2.3025	8.88125
410	2	3.7255	-1.2105	11.01275
411	2	3.1691	-2.3025	10.30225
412	2	3.7255	-1.2105	12.43375
